Temperature,Velocity,Server_1_Power,Server_2_Power,Server_3_Power,Server_4_Power,Server_5_Power,Server_6_Power,Server_7_Power,Server_8_Power,Server_9_Power,Server_10_Power,Server_11_Power,Server_12_Power,images
290,2.65,75,0,50,75,75,50,75,100,50,75,50,100,dp2008
299,1.75,75,75,100,0,0,0,100,100,100,100,100,0,dp2009
295,2.22,75,75,100,75,50,75,75,50,75,100,50,50,dp2010
290,1.75,50,50,0,100,75,75,75,50,100,0,100,100,dp2011
299,1.75,100,0,50,75,0,50,50,50,100,100,75,75,dp2012
295,2.65,100,75,0,100,50,50,75,100,50,50,100,100,dp2013
295,2.65,75,75,0,100,50,0,75,0,50,50,100,75,dp2014
299,1.75,75,0,50,50,50,50,50,0,50,0,50,0,dp2015
290,1.75,75,0,0,50,0,0,100,75,100,50,75,75,dp2016
299,1.75,100,75,75,50,50,50,50,75,50,100,0,75,dp2017
295,2.65,50,75,50,0,50,100,75,75,100,100,0,75,dp2018
290,2.65,75,0,75,75,0,50,0,75,100,50,100,50,dp2019
295,1.75,50,50,50,75,100,0,100,100,0,75,50,75,dp2020
299,2.22,100,50,0,50,100,75,75,50,0,100,75,50,dp2021
290,1.75,75,75,100,0,100,0,0,50,75,0,100,75,dp2022
299,2.65,0,50,0,75,0,0,75,75,0,0,0,100,dp2023
290,2.22,100,0,50,100,100,75,50,75,50,100,75,0,dp2024
295,2.22,75,75,50,100,75,0,50,0,50,0,100,50,dp2025
299,2.22,100,0,100,50,100,0,0,0,75,50,0,75,dp2026
290,2.22,100,75,100,100,0,100,0,0,50,75,75,75,dp2027
290,2.65,0,50,75,0,75,75,50,100,75,50,75,75,dp2028
299,2.65,100,100,75,75,50,50,0,100,75,100,50,100,dp2029
299,2.65,50,75,50,50,0,0,0,100,0,75,75,0,dp2030
295,2.22,50,50,75,50,50,100,100,0,100,50,75,100,dp2031
295,2.22,100,75,0,100,75,100,0,50,0,100,0,0,dp2032
295,1.75,0,50,75,100,75,75,50,50,100,75,0,75,dp2033
295,1.75,0,50,0,75,50,100,50,100,100,50,50,100,dp2034
290,2.22,50,0,50,0,0,50,75,100,50,75,0,75,dp2035
295,2.22,75,50,100,75,0,75,75,75,75,0,0,0,dp2036
299,1.75,100,100,100,100,100,50,0,75,100,50,75,50,dp2037
299,2.65,50,0,100,50,50,50,100,100,50,100,50,75,dp2038
299,1.75,100,0,50,100,100,100,0,0,50,75,75,0,dp2039
299,2.65,0,50,0,0,100,0,100,50,100,50,50,50,dp2040
290,2.65,0,50,75,0,75,50,75,75,50,75,0,75,dp2041
290,2.65,100,100,100,75,50,100,50,0,50,50,50,50,dp2042
295,1.75,0,50,50,100,0,75,0,75,100,50,100,50,dp2043
290,2.22,75,75,100,0,75,100,0,0,100,75,75,100,dp2044
299,2.65,75,100,100,75,100,75,50,0,0,75,0,75,dp2045
295,1.75,0,100,50,50,50,100,0,0,50,100,100,100,dp2046
295,2.22,50,50,75,50,100,75,0,0,100,100,100,100,dp2047
299,2.22,0,100,50,100,50,75,0,0,75,50,100,50,dp2048
290,2.65,75,50,50,75,0,100,100,50,75,75,75,0,dp2049
295,2.22,50,0,50,100,50,50,50,0,100,100,75,75,dp2050
295,2.22,50,0,50,0,100,50,50,75,100,50,0,100,dp2051
299,1.75,75,0,100,75,0,100,0,50,100,75,75,50,dp2052
290,1.75,75,0,100,100,75,100,75,0,0,0,50,75,dp2053
290,2.22,100,100,100,0,100,75,50,100,100,75,100,0,dp2054
290,1.75,100,50,50,100,50,50,100,0,100,0,0,50,dp2055
295,1.75,0,50,75,0,0,0,50,100,0,0,0,100,dp2056
290,1.75,75,100,75,0,0,0,0,50,50,50,75,100,dp2057
290,2.22,0,0,75,100,75,50,100,50,75,75,0,100,dp2058
290,2.22,50,75,50,100,0,75,0,75,75,0,50,50,dp2059
295,2.22,0,100,75,0,50,50,0,75,0,0,100,0,dp2060
299,1.75,0,50,0,50,50,50,75,100,50,0,0,50,dp2061
295,1.75,50,100,100,75,50,75,75,75,50,75,100,75,dp2062
295,2.65,50,100,0,75,50,0,75,75,50,0,50,75,dp2063
299,2.65,75,0,0,100,100,100,50,50,100,50,75,100,dp2064
295,1.75,100,50,50,0,100,0,75,0,0,50,0,75,dp2065
295,2.65,0,75,75,0,0,50,50,100,50,0,75,75,dp2066
295,2.22,0,75,100,100,50,100,0,100,50,0,75,0,dp2067
295,2.22,100,100,75,75,50,50,50,75,50,75,50,0,dp2068
290,2.22,0,75,100,0,100,0,75,0,0,50,100,100,dp2069
299,2.65,100,50,50,100,0,100,0,100,0,50,100,75,dp2070
290,2.22,75,50,0,100,50,100,100,50,50,50,100,75,dp2071
290,2.65,100,50,50,0,0,75,75,0,100,75,50,50,dp2072
290,2.65,50,0,75,100,50,100,100,100,75,100,75,75,dp2073
290,2.22,0,50,50,0,0,50,50,50,75,50,100,100,dp2074
290,1.75,0,50,100,50,75,75,0,75,100,75,0,50,dp2075
299,2.22,100,0,0,100,75,100,0,0,0,75,75,75,dp2076
290,2.22,100,100,0,75,50,50,75,100,100,50,50,75,dp2077
295,2.22,75,100,50,50,50,50,75,100,100,0,100,0,dp2078
295,2.65,75,50,0,50,75,75,100,0,100,75,75,100,dp2079
299,1.75,75,50,0,50,100,100,50,100,100,0,50,0,dp2080
295,1.75,75,75,50,75,0,50,75,75,50,75,75,50,dp2081
299,2.65,75,75,100,50,100,100,0,100,100,0,75,75,dp2082
290,2.65,0,50,50,50,50,100,50,50,0,75,0,100,dp2083
295,2.65,75,50,50,100,100,50,50,50,50,75,100,50,dp2084
295,2.65,0,50,75,75,0,100,100,100,50,100,50,50,dp2085
299,2.22,50,100,50,50,0,0,100,100,0,50,50,75,dp2086
299,2.65,50,0,0,0,50,0,75,75,100,0,75,100,dp2087
290,1.75,75,100,100,75,75,75,0,75,75,50,75,75,dp2088
290,1.75,50,75,75,75,75,75,75,50,75,75,75,50,dp2089
299,2.22,0,75,100,50,0,50,50,0,75,75,50,0,dp2090
299,2.22,100,0,100,100,50,0,75,75,50,75,75,100,dp2091
290,2.65,0,0,50,100,0,75,0,0,50,75,75,100,dp2092
299,1.75,75,75,0,50,100,100,50,0,100,50,50,50,dp2093
299,2.22,75,50,100,100,75,0,100,0,50,75,0,0,dp2094
290,1.75,50,75,100,100,0,50,0,0,100,0,0,50,dp2095
299,2.22,50,50,100,0,75,100,0,50,100,0,75,75,dp2096
290,2.22,0,50,75,0,75,50,50,0,0,0,75,50,dp2097
295,2.65,0,100,0,100,100,75,50,50,50,50,75,100,dp2098
295,2.65,0,75,50,0,75,75,100,75,0,75,50,100,dp2099
290,1.75,75,50,100,0,100,75,50,75,100,75,100,0,dp2100
290,2.65,0,100,0,50,50,75,75,75,75,100,100,50,dp2101
290,2.22,75,75,100,50,100,100,100,50,75,0,75,50,dp2102
299,2.65,0,75,75,75,100,50,50,0,100,100,75,50,dp2103
290,2.65,0,100,0,100,0,100,100,0,100,100,100,0,dp2104
290,1.75,75,100,75,0,100,75,0,75,50,0,50,0,dp2105
290,2.22,50,50,0,50,50,100,75,75,50,50,50,50,dp2106
299,1.75,50,50,75,50,100,100,50,75,50,50,75,100,dp2107
290,2.22,100,50,0,75,100,0,50,0,100,75,50,75,dp2108
299,1.75,0,100,100,75,100,75,50,75,100,100,75,0,dp2109
299,2.65,0,50,0,100,0,100,100,75,75,50,100,75,dp2110
295,2.22,50,50,75,0,0,75,100,75,100,50,75,0,dp2111
299,2.65,100,50,50,50,50,100,0,75,75,50,100,0,dp2112
290,2.65,50,75,75,0,100,0,75,50,50,100,100,100,dp2113
299,2.65,100,50,50,50,75,0,50,50,50,100,75,100,dp2114
290,1.75,100,50,75,100,0,75,0,50,100,75,50,100,dp2115
290,1.75,50,0,50,50,50,0,75,50,75,100,0,0,dp2116
299,2.22,0,100,100,50,50,75,0,100,75,0,75,0,dp2117
290,1.75,50,100,50,75,75,0,0,50,50,50,75,50,dp2118
299,2.22,50,0,100,75,50,0,75,75,100,50,75,0,dp2119
290,2.65,0,75,0,75,75,75,0,75,100,75,50,50,dp2120
299,2.22,75,50,0,0,100,100,75,100,75,0,0,50,dp2121
299,1.75,0,75,50,50,50,50,0,75,75,0,0,0,dp2122
299,2.65,75,50,0,0,0,100,75,0,100,0,50,75,dp2123
290,2.65,100,75,75,50,75,100,75,100,75,0,50,0,dp2124
295,2.22,75,75,0,50,100,100,75,100,75,75,75,0,dp2125
290,2.65,75,75,100,75,75,50,50,50,50,75,50,100,dp2126
295,1.75,100,100,50,50,75,100,50,50,75,100,50,75,dp2127
295,1.75,0,50,100,0,75,50,75,0,100,75,0,0,dp2128
290,2.65,0,50,0,50,100,50,100,100,50,100,50,75,dp2129
295,1.75,50,0,100,100,75,50,0,75,100,100,75,0,dp2130
295,2.65,100,0,50,75,0,100,75,75,0,75,0,100,dp2131
295,1.75,50,75,0,100,0,0,0,50,50,75,75,75,dp2132
299,1.75,50,50,50,50,75,0,50,100,0,100,0,0,dp2133
290,2.22,50,100,50,75,50,75,75,75,100,50,50,100,dp2134
295,2.65,100,75,0,75,75,100,50,0,0,0,50,0,dp2135
290,2.22,0,100,100,75,75,75,100,100,100,75,75,75,dp2136
299,2.65,75,100,50,50,75,50,50,100,75,75,50,75,dp2137
299,2.65,75,50,0,50,100,0,0,0,50,100,50,100,dp2138
295,2.22,50,0,50,100,100,100,0,50,50,75,0,100,dp2139
295,2.22,50,75,0,50,50,50,75,50,0,0,100,0,dp2140
290,2.22,75,75,75,50,75,0,100,50,75,0,0,50,dp2141
295,2.65,100,75,75,50,75,75,100,0,0,100,0,75,dp2142
295,1.75,50,75,100,75,0,50,0,75,50,0,75,0,dp2143
295,2.22,50,100,50,100,50,0,0,0,0,100,75,75,dp2144
290,2.65,75,50,100,0,75,75,0,50,0,50,75,100,dp2145
295,2.22,0,75,100,0,0,100,75,100,0,0,50,100,dp2146
290,2.65,0,50,0,0,0,50,100,75,75,50,100,100,dp2147
295,1.75,100,75,50,75,0,50,75,75,0,50,100,100,dp2148
299,1.75,75,0,100,75,75,0,50,0,50,100,75,75,dp2149
290,1.75,100,100,50,100,100,100,100,50,100,50,0,75,dp2150
290,2.65,100,100,0,100,0,100,50,75,0,0,75,0,dp2151
299,2.22,100,50,100,75,50,100,75,100,0,0,75,100,dp2152
290,2.22,100,100,0,0,75,100,50,0,100,0,75,100,dp2153
299,2.22,0,75,100,75,100,75,50,100,75,50,50,0,dp2154
290,2.22,0,0,75,0,50,0,100,75,50,0,100,50,dp2155
290,2.65,0,50,50,50,100,0,0,0,75,100,100,75,dp2156
299,2.22,50,100,50,50,50,0,50,0,75,75,75,75,dp2157
299,2.22,50,50,75,75,0,100,50,100,75,75,75,100,dp2158
290,2.65,0,0,50,100,75,0,100,100,75,50,50,0,dp2159
295,2.22,50,100,75,100,100,75,100,0,0,100,50,100,dp2160
295,1.75,50,0,100,75,50,50,100,100,50,75,100,100,dp2161
299,2.22,0,100,75,50,50,75,100,0,100,50,0,100,dp2162
290,2.65,100,50,50,0,75,100,75,75,0,0,100,50,dp2163
299,1.75,75,0,50,75,0,100,100,100,75,0,0,0,dp2164
299,1.75,50,75,50,50,100,75,0,50,75,0,100,75,dp2165
299,2.65,0,50,50,75,75,0,100,75,75,100,75,50,dp2166
299,2.22,0,0,50,50,100,50,50,75,100,50,50,50,dp2167
299,2.65,75,0,75,50,75,75,100,50,75,0,100,75,dp2168
290,1.75,0,50,100,75,0,0,100,100,100,75,50,50,dp2169
290,2.22,75,50,75,0,100,75,100,0,75,75,50,75,dp2170
290,2.65,0,0,75,50,75,75,50,0,75,50,100,100,dp2171
295,1.75,50,0,100,75,50,100,75,100,50,50,75,50,dp2172
299,2.65,100,0,75,0,100,100,75,50,75,50,0,50,dp2173
299,2.22,100,0,100,100,100,100,50,100,50,100,75,100,dp2174
299,2.22,0,50,0,0,100,0,50,100,0,50,0,0,dp2175
295,2.65,75,50,100,50,75,75,75,50,100,0,100,50,dp2176
299,1.75,50,75,50,0,75,100,50,0,100,0,50,0,dp2177
299,1.75,50,75,0,0,75,100,100,75,0,100,75,50,dp2178
290,2.22,0,100,50,50,75,100,100,0,75,75,0,50,dp2179
290,1.75,0,75,0,0,0,100,50,50,50,50,75,75,dp2180
290,2.65,50,100,0,0,50,50,50,75,0,50,100,0,dp2181
290,2.65,0,50,50,100,0,0,75,50,100,50,0,0,dp2182
290,2.22,100,0,75,75,0,75,75,100,75,75,75,50,dp2183
290,2.65,0,75,50,50,75,75,75,50,50,0,100,100,dp2184
295,2.65,0,50,50,100,75,0,100,50,50,100,75,0,dp2185
290,1.75,0,75,50,50,0,0,0,100,100,50,50,0,dp2186
299,2.22,100,50,0,75,0,0,75,75,75,50,0,50,dp2187
299,2.22,75,100,75,0,0,0,50,0,75,100,0,50,dp2188
290,1.75,100,0,50,75,75,100,75,0,0,50,75,100,dp2189
290,1.75,0,50,75,50,75,100,75,100,0,100,100,0,dp2190
290,1.75,0,75,0,0,100,50,50,75,75,50,50,0,dp2191
290,2.65,50,75,0,75,75,100,75,0,100,75,0,50,dp2192
299,2.65,100,0,75,0,100,75,50,50,50,100,75,100,dp2193
299,2.22,50,0,100,100,0,50,50,100,75,50,0,0,dp2194
290,1.75,0,100,100,0,100,100,100,100,50,100,0,0,dp2195
290,1.75,100,50,75,75,75,75,0,100,100,75,75,50,dp2196
295,2.22,0,100,0,0,100,50,100,75,50,100,0,100,dp2197
295,2.65,0,75,75,0,100,100,75,100,50,75,75,75,dp2198
295,2.65,100,100,100,100,75,50,0,100,0,0,75,100,dp2199
290,2.22,75,100,100,75,75,0,0,0,75,50,100,75,dp2200
295,2.65,50,75,75,50,50,50,50,50,50,50,50,75,dp2201
295,2.22,75,75,0,0,50,50,0,0,100,100,50,100,dp2202
290,2.22,75,75,0,100,75,100,75,100,75,75,50,50,dp2203
290,2.65,100,75,100,100,75,100,0,50,100,75,50,0,dp2204
295,2.65,50,50,100,0,0,0,0,50,50,100,0,0,dp2205
299,2.65,0,50,0,50,50,100,100,75,0,0,50,100,dp2206
290,2.65,100,75,0,0,75,100,0,50,0,100,50,0,dp2207
290,2.65,50,75,0,75,0,0,100,100,0,50,50,50,dp2208
299,1.75,100,75,75,100,0,75,0,0,0,100,0,75,dp2209
299,2.65,50,75,100,75,50,0,0,0,100,50,75,75,dp2210
299,2.65,100,100,50,75,0,100,50,50,100,0,0,75,dp2211
290,2.22,50,50,100,75,75,0,100,75,100,75,50,50,dp2212
290,2.22,75,0,0,50,100,50,50,0,50,75,0,50,dp2213
299,2.65,100,50,75,0,0,100,100,100,75,0,50,75,dp2214
290,2.22,50,0,75,50,50,50,50,100,100,75,0,0,dp2215
290,2.22,100,100,75,0,100,75,0,50,100,100,0,50,dp2216
295,1.75,75,100,50,75,0,50,75,100,50,0,50,100,dp2217
290,2.65,50,100,75,0,0,75,75,0,100,75,100,0,dp2218
299,1.75,0,50,0,0,50,50,75,75,0,100,75,75,dp2219
290,2.22,50,0,0,100,0,0,0,100,0,75,100,75,dp2220
299,2.22,0,0,100,75,50,75,0,0,75,100,100,75,dp2221
290,2.65,0,75,100,50,0,50,100,75,100,50,100,100,dp2222
299,2.22,50,50,0,100,50,100,75,75,0,0,75,50,dp2223
299,1.75,0,75,50,50,100,0,75,75,0,75,0,50,dp2224
295,2.65,50,50,100,0,0,75,0,100,75,75,0,50,dp2225
295,2.22,50,100,75,50,100,75,0,0,100,75,50,75,dp2226
295,2.22,100,75,75,50,75,50,75,0,50,100,0,100,dp2227
299,1.75,75,50,100,75,100,100,75,50,100,75,50,75,dp2228
295,1.75,75,100,75,75,50,75,50,100,75,100,0,100,dp2229
299,1.75,50,0,75,75,100,50,75,75,50,50,100,0,dp2230
295,2.65,50,75,100,0,100,50,75,50,50,50,50,0,dp2231
299,2.22,75,0,75,75,0,50,75,100,75,50,100,50,dp2232
299,1.75,50,50,0,75,50,75,75,75,0,75,75,100,dp2233
295,2.22,100,0,0,100,50,50,0,75,0,75,50,50,dp2234
295,2.65,0,100,75,0,0,0,50,0,50,0,0,50,dp2235
295,2.65,0,50,75,75,50,0,75,0,0,75,50,0,dp2236
295,2.65,100,0,50,100,50,0,50,100,50,75,75,100,dp2237
295,2.22,0,75,0,50,0,100,100,50,75,100,75,50,dp2238
299,2.22,0,50,0,50,100,100,75,50,50,50,75,100,dp2239
295,2.65,50,0,50,0,75,75,100,50,75,100,50,75,dp2240
290,2.65,0,100,100,50,50,50,100,0,50,50,100,0,dp2241
299,2.22,75,75,50,100,50,0,0,50,75,0,0,50,dp2242
295,2.22,50,0,0,0,75,0,0,50,100,0,100,0,dp2243
290,2.22,0,100,0,75,75,75,75,50,75,100,0,100,dp2244
299,2.22,75,75,50,50,50,50,50,50,0,75,75,50,dp2245
295,1.75,100,0,100,100,50,0,100,0,50,50,50,50,dp2246
299,2.65,50,100,100,0,50,75,0,100,75,50,75,75,dp2247
299,1.75,100,75,100,0,50,50,75,0,50,0,0,75,dp2248
299,1.75,0,75,0,75,100,0,75,0,75,0,50,50,dp2249
290,2.22,0,0,100,100,50,100,100,0,75,0,100,0,dp2250
295,2.65,100,100,0,0,0,0,100,0,100,0,75,75,dp2251
290,1.75,50,75,100,75,100,0,75,75,50,50,75,75,dp2252
299,1.75,50,0,50,50,50,75,50,0,50,0,50,50,dp2253
299,1.75,50,50,0,50,100,75,0,75,100,100,100,0,dp2254
290,1.75,50,0,100,0,0,75,100,0,50,0,0,75,dp2255
295,2.22,50,0,0,50,100,100,50,75,100,100,50,100,dp2256
290,1.75,100,0,75,100,50,0,75,75,0,75,100,75,dp2257
290,2.65,0,0,75,0,0,50,100,0,100,50,50,50,dp2258
295,2.65,75,100,0,100,0,0,75,50,75,75,100,100,dp2259
290,1.75,0,50,50,75,50,0,100,50,50,50,50,0,dp2260
290,2.65,100,75,75,50,100,50,0,75,100,0,75,100,dp2261
299,2.65,50,75,75,100,100,50,100,75,100,100,100,50,dp2262
295,1.75,50,50,50,75,0,75,50,50,0,0,100,50,dp2263
295,2.65,100,50,75,0,75,50,75,75,100,100,0,100,dp2264
299,2.22,75,75,75,50,75,100,50,75,100,100,0,100,dp2265
290,1.75,50,100,50,50,75,50,50,50,50,0,100,75,dp2266
290,2.65,75,0,50,0,75,75,50,0,100,75,0,50,dp2267
295,2.65,100,100,100,100,50,75,100,75,50,50,0,0,dp2268
299,1.75,100,75,50,50,100,0,75,75,100,0,75,100,dp2269
299,2.22,75,75,75,0,0,100,0,75,75,0,0,75,dp2270
299,2.22,100,0,100,75,100,0,0,100,0,50,75,75,dp2271
290,2.65,50,0,50,50,75,75,100,50,75,50,100,50,dp2272
290,2.22,50,75,0,100,100,100,75,0,100,100,75,50,dp2273
290,1.75,0,0,75,100,75,0,0,0,75,0,100,0,dp2274
290,2.65,50,50,100,75,50,0,0,100,75,75,50,50,dp2275
290,2.65,50,50,100,100,0,100,0,0,100,100,100,100,dp2276
290,2.22,75,75,0,0,50,100,0,75,100,0,100,75,dp2277
290,1.75,75,50,50,100,0,0,75,75,0,75,50,50,dp2278
299,2.65,75,50,0,75,75,75,0,100,100,75,75,100,dp2279
295,2.65,100,50,0,75,100,75,50,100,0,0,50,0,dp2280
290,1.75,0,0,0,0,100,0,100,75,50,0,50,0,dp2281
290,2.65,50,50,75,100,100,75,50,0,100,0,50,0,dp2282
299,2.65,75,100,100,100,50,50,50,0,50,100,50,100,dp2283
299,1.75,0,75,100,0,50,100,0,75,100,0,75,100,dp2284
295,2.22,100,75,50,50,100,0,50,100,75,100,100,50,dp2285
290,2.65,50,50,50,75,0,75,75,0,75,100,75,50,dp2286
299,2.22,75,50,50,50,0,75,75,100,100,100,75,0,dp2287
295,2.65,0,0,75,50,0,75,50,100,0,0,75,75,dp2288
295,2.65,75,50,75,50,50,100,50,100,100,100,75,100,dp2289
295,2.65,50,75,50,0,0,0,50,75,100,100,50,50,dp2290
295,2.22,100,75,100,50,0,100,0,0,50,100,75,100,dp2291
299,2.65,50,75,100,100,0,75,50,50,100,75,50,75,dp2292
299,1.75,50,0,50,75,50,100,75,50,0,0,75,0,dp2293
299,2.65,75,50,75,0,100,50,0,75,75,100,0,50,dp2294
290,2.65,50,75,75,0,100,75,0,50,100,75,75,50,dp2295
290,2.65,50,75,0,100,0,0,0,50,75,100,50,0,dp2296
290,1.75,0,100,75,0,75,100,100,0,75,75,0,50,dp2297
295,2.22,50,50,0,0,0,0,0,0,100,75,100,75,dp2298
290,1.75,75,75,0,100,75,50,50,50,75,0,0,0,dp2299
299,2.65,50,75,50,50,0,75,0,0,75,75,100,50,dp2300
295,2.22,50,0,0,75,50,50,50,0,75,0,100,100,dp2301
299,2.65,0,0,75,0,0,75,100,75,50,0,75,0,dp2302
290,2.65,100,100,100,50,75,75,100,0,100,50,100,75,dp2303
290,2.65,0,100,75,50,75,0,75,50,50,50,50,0,dp2304
299,2.22,100,100,75,100,100,0,100,75,100,75,50,100,dp2305
295,1.75,100,75,0,0,0,100,50,50,100,75,75,75,dp2306
295,2.22,0,100,50,0,0,100,50,0,100,0,75,100,dp2307
290,2.22,50,0,100,100,75,100,50,100,50,75,0,50,dp2308
290,1.75,0,0,50,75,100,50,75,100,0,100,100,75,dp2309
290,2.22,50,75,0,0,100,75,0,0,0,50,50,50,dp2310
290,2.22,0,0,75,0,100,50,50,0,100,100,100,50,dp2311
290,2.65,100,0,0,100,75,50,75,100,75,0,0,75,dp2312
295,2.65,100,50,75,75,50,75,100,0,100,75,0,50,dp2313
295,1.75,75,0,0,50,100,0,75,0,50,100,75,50,dp2314
290,1.75,100,50,50,100,75,50,100,50,100,0,0,50,dp2315
295,1.75,75,100,75,75,75,0,50,75,0,100,50,100,dp2316
299,2.22,75,50,75,100,100,75,50,100,50,50,100,0,dp2317
290,2.22,100,0,75,50,0,100,100,50,100,75,75,0,dp2318
299,2.22,100,0,50,50,50,75,50,75,50,75,100,75,dp2319
299,2.22,100,50,75,50,75,50,75,75,0,50,50,0,dp2320
299,2.65,0,0,100,75,100,50,100,0,0,0,0,100,dp2321
290,1.75,75,75,0,75,50,50,0,100,50,50,100,75,dp2322
299,2.65,100,75,50,0,75,50,100,75,50,75,100,0,dp2323
299,1.75,75,75,100,75,50,50,0,0,50,0,0,50,dp2324
295,2.22,100,100,50,75,50,100,0,75,75,0,75,0,dp2325
299,2.65,0,0,100,0,0,100,50,50,0,100,50,100,dp2326
290,1.75,100,75,0,0,0,0,100,100,100,100,75,100,dp2327
290,2.65,0,75,50,75,75,0,75,75,0,50,50,50,dp2328
299,1.75,50,50,50,50,0,50,75,75,0,100,50,50,dp2329
299,1.75,100,75,100,0,0,0,75,0,75,75,50,75,dp2330
299,2.22,100,50,50,0,0,50,0,50,0,75,0,0,dp2331
299,2.22,0,0,75,75,75,100,75,50,0,0,100,0,dp2332
290,2.22,0,50,100,50,75,75,100,0,50,75,50,75,dp2333
295,1.75,100,0,50,75,75,100,0,0,0,75,100,75,dp2334
290,2.22,75,100,0,50,75,50,50,100,75,100,0,50,dp2335
290,2.65,100,50,50,50,50,100,50,100,75,50,75,100,dp2336
290,2.65,50,0,75,100,100,100,75,100,75,50,50,75,dp2337
299,1.75,100,50,50,0,75,75,0,100,75,75,100,100,dp2338
290,1.75,0,75,0,75,50,100,100,50,0,75,75,75,dp2339
290,2.65,75,75,50,75,50,75,75,75,50,75,0,75,dp2340
295,2.22,0,100,0,0,50,75,75,100,100,100,100,0,dp2341
290,2.65,0,75,75,75,75,50,75,0,0,0,0,50,dp2342
299,2.65,0,0,100,100,0,75,50,50,100,100,100,50,dp2343
295,1.75,75,100,0,50,0,50,75,50,0,75,50,100,dp2344
295,2.65,0,75,0,50,50,75,100,50,100,100,75,50,dp2345
295,1.75,100,75,75,100,50,0,0,75,75,50,75,50,dp2346
290,2.65,0,0,100,50,0,50,100,100,50,100,0,100,dp2347
290,2.22,100,50,0,50,50,75,75,100,75,75,75,50,dp2348
295,2.65,0,75,0,50,0,50,0,50,50,75,100,100,dp2349
295,2.65,100,100,75,75,100,100,0,0,50,100,75,75,dp2350
295,2.65,100,100,50,100,75,0,50,100,50,100,0,50,dp2351
290,2.65,100,0,0,50,100,75,100,0,75,0,50,100,dp2352
290,1.75,100,75,0,100,50,50,100,0,100,100,0,75,dp2353
299,2.22,75,100,0,50,75,100,50,0,75,100,0,100,dp2354
290,2.22,100,50,50,75,75,50,75,75,50,0,75,75,dp2355
290,1.75,0,50,0,50,100,100,0,0,100,50,50,0,dp2356
290,1.75,100,75,0,50,75,50,75,100,75,50,75,100,dp2357
295,1.75,75,50,75,100,50,0,0,75,100,100,75,50,dp2358
295,2.65,50,50,50,75,0,100,0,50,75,100,50,100,dp2359
290,2.22,100,0,75,100,50,75,100,100,50,100,50,50,dp2360
295,2.22,100,75,75,0,50,100,100,0,75,100,0,75,dp2361
295,1.75,100,0,0,0,50,75,75,100,50,75,100,100,dp2362
290,2.22,75,50,50,75,75,50,100,50,75,50,75,100,dp2363
295,2.22,50,75,0,75,50,0,0,100,50,75,0,0,dp2364
299,2.65,0,75,100,0,100,50,100,75,0,100,75,75,dp2365
290,2.22,100,100,0,100,75,0,75,0,50,50,50,100,dp2366
295,1.75,50,0,75,100,75,75,50,50,50,75,100,100,dp2367
299,2.65,75,100,0,0,50,100,50,75,0,100,100,100,dp2368
290,2.22,0,50,75,75,50,75,75,100,100,0,0,0,dp2369
290,1.75,100,50,100,50,100,0,75,75,50,50,50,75,dp2370
295,2.65,100,50,75,50,100,50,75,50,100,0,75,50,dp2371
299,2.22,0,100,50,50,0,75,100,50,50,100,0,75,dp2372
299,1.75,0,100,50,0,0,100,100,100,0,75,0,100,dp2373
295,2.22,100,50,0,75,0,100,0,50,0,75,50,75,dp2374
299,2.65,0,0,0,0,50,0,50,75,50,100,0,100,dp2375
295,1.75,100,0,50,100,50,100,75,75,75,75,75,50,dp2376
299,2.22,75,0,75,0,50,75,100,50,75,50,100,75,dp2377
299,1.75,50,100,50,100,50,50,50,0,75,0,50,100,dp2378
295,2.65,0,75,100,75,0,100,75,0,0,50,75,100,dp2379
295,2.65,75,100,50,50,100,50,0,100,75,100,0,100,dp2380
299,2.65,100,100,0,0,75,50,50,50,50,75,50,50,dp2381
295,2.65,100,0,100,50,100,100,75,75,50,0,0,100,dp2382
290,2.65,50,50,75,50,100,50,0,50,50,75,75,0,dp2383
299,1.75,100,0,50,0,100,50,0,75,75,75,0,0,dp2384
295,2.22,50,50,0,0,100,50,0,0,0,0,50,50,dp2385
290,2.65,100,50,50,75,50,75,75,0,50,100,75,100,dp2386
290,2.22,0,0,100,100,75,50,0,75,75,0,0,75,dp2387
290,1.75,100,50,75,0,75,50,75,75,75,100,50,50,dp2388
299,2.65,50,0,100,50,75,0,0,0,100,100,50,50,dp2389
295,2.22,75,100,0,75,50,50,75,0,100,100,0,100,dp2390
295,2.22,50,50,0,100,100,75,0,100,100,75,50,100,dp2391
295,2.65,100,50,0,50,50,50,50,0,75,50,50,100,dp2392
290,1.75,0,100,50,100,75,0,0,0,75,50,50,50,dp2393
290,2.22,100,0,75,75,50,0,100,100,0,50,75,75,dp2394
299,2.65,75,50,50,50,100,75,100,75,50,50,100,75,dp2395
290,2.22,75,75,100,50,0,100,75,50,75,75,75,75,dp2396
290,2.22,100,50,50,50,100,50,100,100,0,75,100,75,dp2397
295,2.65,75,75,50,50,100,100,0,50,0,50,75,0,dp2398
290,1.75,50,100,0,100,50,0,50,100,100,0,100,75,dp2399
299,1.75,50,50,50,75,100,75,100,75,50,50,50,0,dp2400
290,1.75,75,75,100,100,50,0,50,0,0,100,50,50,dp2401
290,1.75,100,75,50,50,100,100,50,50,0,75,50,100,dp2402
290,1.75,100,100,0,100,0,100,0,50,50,100,75,50,dp2403
